sim,auroc,auprc
993,0.645023639,0.164721135
994,0.649104002,0.167978623
995,0.637877989,0.158866307
996,0.650195714,0.168737811
997,0.649738783,0.172615998
998,0.649730369,0.167995077
999,0.644636524,0.164994173
1000,0.64115975,0.159021783
1001,0.6464353,0.164584717
1002,0.649957239,0.17036341
1003,0.644997744,0.165539099
1004,0.640719507,0.165420313
1005,0.642575135,0.165616295
1006,0.645774744,0.165537598
1007,0.644762341,0.165294898
1008,0.645661251,0.164689214
1009,0.643600247,0.167758234
1010,0.644576465,0.163227394
1011,0.639968606,0.158642506
1012,0.64150915,0.16260565
1013,0.645480624,0.162940718
1014,0.651606904,0.168696219
1015,0.648367645,0.168622668
1016,0.643160024,0.16321489
1017,0.651746845,0.170268114
1018,0.648542266,0.166711321
1019,0.64510927,0.162035417
1020,0.650167899,0.169690575
1021,0.6401224,0.159908769
1022,0.647012239,0.166974427
1023,0.649312138,0.16689467
1024,0.64343451,0.165560589
1025,0.651953381,0.166018066
1026,0.642967327,0.164782792
1027,0.643507891,0.160144898
1028,0.650618642,0.171781491
1029,0.649074691,0.167716489
1030,0.654078348,0.168482327
1031,0.649243622,0.17294211
1032,0.646317622,0.168291983
1033,0.644472615,0.162982998
1034,0.643870321,0.166994541
1035,0.652943459,0.174420012
1036,0.651193141,0.172645674
1037,0.652781026,0.164942374
1038,0.645938723,0.164018301
1039,0.644425234,0.165490591
1040,0.646531468,0.167224155
1041,0.641101874,0.16641089
1042,0.644933636,0.166208796
1043,0.644848772,0.168726285
1044,0.645048907,0.167122049
1045,0.647020431,0.168179403
1046,0.641760393,0.165885088
1047,0.644567706,0.165160716
1048,0.647603351,0.16923827
1049,0.646068849,0.166797505
1050,0.651639472,0.168049449
1051,0.646659118,0.163902947
1052,0.647303891,0.167904925
1053,0.644709249,0.166487953
1054,0.647889465,0.163034171
1055,0.642994149,0.167471767
1056,0.650552117,0.170096049
1057,0.644476274,0.160787982
1058,0.650062296,0.166217342
1059,0.651616176,0.17097689
1060,0.644356686,0.164715851
1061,0.645512231,0.168646295
1062,0.640227925,0.162034424
1063,0.653668033,0.171476229
1064,0.645178891,0.167452738
1065,0.640901586,0.164148184
1066,0.645415493,0.170263371
1067,0.644938763,0.167633451
1068,0.644941929,0.168815005
1069,0.643059521,0.160191981
1070,0.644180691,0.167105791
1071,0.640627608,0.15866496
1072,0.653384523,0.168922683
1073,0.647402378,0.166586455
1074,0.649090988,0.170896315
1075,0.648798227,0.168118954
1076,0.646738466,0.166397237
1077,0.643691263,0.164688842
1078,0.643043649,0.164439993
1079,0.646887943,0.166007851
1080,0.648699062,0.173482604
1081,0.646960564,0.1658204
1082,0.647803936,0.169269775
1083,0.653987592,0.171935579
1084,0.64304531,0.166655271
1085,0.646454473,0.166256194
1086,0.643007055,0.16643033
1087,0.642709689,0.162742471
1088,0.652623658,0.170391365
1089,0.646343351,0.164227497
1090,0.653730869,0.177502699
1091,0.648844442,0.169892364
1092,0.644673643,0.170994103
1093,0.644561678,0.162590528
1094,0.654059087,0.174495686
1095,0.641161411,0.166614721
1096,0.643569896,0.167638225
1097,0.648038639,0.169258339
1098,0.647049206,0.167131104
1099,0.645557962,0.172047004
1100,0.643689477,0.166290866
1101,0.644854195,0.165944024
1102,0.650128233,0.16628799
1103,0.647186891,0.167362498
1104,0.64604824,0.163458501
1105,0.643982477,0.163855632
1106,0.649201691,0.166459943
1107,0.645431047,0.163893362
1108,0.646761384,0.166285464
1109,0.642876331,0.164156128
1110,0.643086548,0.16370012
1111,0.64391167,0.16365026
1112,0.646976568,0.171442816
1113,0.644948907,0.167026599
1114,0.64530991,0.167100536
1115,0.644564009,0.165388962
1116,0.64808921,0.167092975
1117,0.647986466,0.168082222
1118,0.645029346,0.165146542
1119,0.6442953,0.167362405
1120,0.652836931,0.171232133
1121,0.640315828,0.159375444
1122,0.646636425,0.171662403
1123,0.644696851,0.164512235
1124,0.641643531,0.16343923
1125,0.646474682,0.162693994
1126,0.642676916,0.163264381
1127,0.650414915,0.169112419
1128,0.643274936,0.166715673
1129,0.638735085,0.162291927
1130,0.639872906,0.160882376
1131,0.646711486,0.162849926
1132,0.643314023,0.163539087
1133,0.647609571,0.167625884
1134,0.646868365,0.164826303
1135,0.648247886,0.168152043
1136,0.644614297,0.164247555
1137,0.646030275,0.167675154
1138,0.647518508,0.170498779
1139,0.649597699,0.169090702
1140,0.644412351,0.164840456
1141,0.648953602,0.168444819
1142,0.646890652,0.168205093
1143,0.646240764,0.164741423
1144,0.640888916,0.165955266
1145,0.643880033,0.166565941
1146,0.644215462,0.161625243
1147,0.646630305,0.168215315
1148,0.645139751,0.174793625
1149,0.642851918,0.161712229
1150,0.65152401,0.16738455
1151,0.653470804,0.169470584
1152,0.639157271,0.160074036
1153,0.647128812,0.168149234
1154,0.650585284,0.168675286
1155,0.641496447,0.165057454
1156,0.643417905,0.164339293
1157,0.650472839,0.171019652
1158,0.64551608,0.165977538
1159,0.64474948,0.166539045
1160,0.640330147,0.160042059
1161,0.644903392,0.162737967
1162,0.644213826,0.166844678
1163,0.644098234,0.16456613
1164,0.646334694,0.16551831
1165,0.648097984,0.166802467
1166,0.64302345,0.159686667
1167,0.644791081,0.163607169
1168,0.645050401,0.164880007
1169,0.649351498,0.168555013
1170,0.640139105,0.164273615
1171,0.643640888,0.166426594
1172,0.656050511,0.169377908
1173,0.652938184,0.173404084
1174,0.65147597,0.167969753
1175,0.652770941,0.171750007
1176,0.643683587,0.162123578
1177,0.645173831,0.166213404
1178,0.649760718,0.166045585
1179,0.6439551,0.171068867
1180,0.645712201,0.165951533
1181,0.64851626,0.171269112
1182,0.642281758,0.160486937
1183,0.649817486,0.170728509
1184,0.649174861,0.166350306
1185,0.651168637,0.16971789
1186,0.651852783,0.166985449
1187,0.648692804,0.174738971
1188,0.648390048,0.166353351
1189,0.641825575,0.166514775
1190,0.651303245,0.171541005
1191,0.646667757,0.17258078
1192,0.649986574,0.172290731
1193,0.644957279,0.163406914
1194,0.647306947,0.163001618
1195,0.645098472,0.162946192
1196,0.641471436,0.160599168
1197,0.644213559,0.16895298
1198,0.645196561,0.17039142
1199,0.644092652,0.165191297
1200,0.642405622,0.166415402
1201,0.650557744,0.172245802
1202,0.653470469,0.17101851
1203,0.645507199,0.167108087
1204,0.645379451,0.165499811
1205,0.646614078,0.163623098
1206,0.641811484,0.166157968
1207,0.641083411,0.16366697
1208,0.64501074,0.168641994
1209,0.648076091,0.167735761
1210,0.648580749,0.166372529
1211,0.646348518,0.170600021
1212,0.637824913,0.157960224
1213,0.645244095,0.168426608
1214,0.64244119,0.166732556
1215,0.644966918,0.165169343
1216,0.645638553,0.166950348
1217,0.646609553,0.16914658
1218,0.646983797,0.167560069
1219,0.646658478,0.165281029
1220,0.646017184,0.165388869
1221,0.648114376,0.168987623
1222,0.647763723,0.166624881
1223,0.650466176,0.162568711
1224,0.645269134,0.164596701
1225,0.64639745,0.16699326
1226,0.65000421,0.170270004
1227,0.647687211,0.167178899
1228,0.650456274,0.167891504
1229,0.645048117,0.167115333
1230,0.642138529,0.162056973
1231,0.641840234,0.164781118
1232,0.652855559,0.168964466
1233,0.645278283,0.163273749
1234,0.645362439,0.164084515
1235,0.644999765,0.164949203
1236,0.640479574,0.165273636
1237,0.643923873,0.166870208
1238,0.64441654,0.166655292
1239,0.644308864,0.167661421
1240,0.640614397,0.162860158
1241,0.647467955,0.166546026
1242,0.646404178,0.163793232
1243,0.639333985,0.161542732
1244,0.644541356,0.16688456
1245,0.650966266,0.164699607
1246,0.653312715,0.167258974
1247,0.6503035,0.170909715
1248,0.648220431,0.167389403
1249,0.64791216,0.166965533
1250,0.648994608,0.17028068
1251,0.650798713,0.164520126
1252,0.648665099,0.168712778
1253,0.645252997,0.163733183
1254,0.646102327,0.16354144
1255,0.644008601,0.166009976
1256,0.647305424,0.16744838
1257,0.642849106,0.165537193
1258,0.64657992,0.166577736
1259,0.650367769,0.167700445
1260,0.642210746,0.164238242
1261,0.656139974,0.171112474
1262,0.648741056,0.172210441
1263,0.64340758,0.165745155
1264,0.648780131,0.164114073
1265,0.647068415,0.1682737
1266,0.643631666,0.164149744
1267,0.647331001,0.167511574
1268,0.648056698,0.168464489
1269,0.652979048,0.171309768
1270,0.645288765,0.164393371
1271,0.65345127,0.16850206
1272,0.655341499,0.168319707
1273,0.643068468,0.165246584
1274,0.646494111,0.171848001
1275,0.644583253,0.167381049
1276,0.645534459,0.163089627
1277,0.648913436,0.165495764
1278,0.6455975,0.171507665
1279,0.644037527,0.16564535
1280,0.6421914,0.161220004
1281,0.653144032,0.167718995
1282,0.64953387,0.167018713
1283,0.645469337,0.16557119
1284,0.644374906,0.168393887
1285,0.645032933,0.166588286
1286,0.645401997,0.161835111
1287,0.643264323,0.161878475
1288,0.647387909,0.165559835
1289,0.651280035,0.174310938
1290,0.64743622,0.164942357
1291,0.644848667,0.16365644
1292,0.645402597,0.1686764
1293,0.64739551,0.163094807
1294,0.644751546,0.165653033
1295,0.650087197,0.165126046
1296,0.637827827,0.160866052
1297,0.645186219,0.165645768
1298,0.640789156,0.164062051
1299,0.649599723,0.166812039
1300,0.643640615,0.167766971
1301,0.639619174,0.163077278
1302,0.649031031,0.16470244
1303,0.646096957,0.171478022
1304,0.643317953,0.163423984
1305,0.647074342,0.165083742
1306,0.642962572,0.16728513
1307,0.645573766,0.167995238
1308,0.645791012,0.162486936
1309,0.649644008,0.168860413
1310,0.652426319,0.166843184
1311,0.642851307,0.166446872
1312,0.643390625,0.167574966
1313,0.644953324,0.170936196
1314,0.647474285,0.172935533
1315,0.642996425,0.163031792
1316,0.643996508,0.16692857
1317,0.652000472,0.173722829
1318,0.650983188,0.172157686
1319,0.644048314,0.163795168
1320,0.648886847,0.168854029
1321,0.646142255,0.168626876
1322,0.643496228,0.169100544
1323,0.648164679,0.165418169
1324,0.643449915,0.170492783
1325,0.646090922,0.168277588
1326,0.640824839,0.163001209
1327,0.642393384,0.161528351
1328,0.645792575,0.164197717
1329,0.645035574,0.167787975
1330,0.636895664,0.161674894
1331,0.647466847,0.166237954
1332,0.641652737,0.164130352
1333,0.643987537,0.167191089
1334,0.644155565,0.162552573
1335,0.644292744,0.166672487
1336,0.647432459,0.16448045
1337,0.647438832,0.165903594
1338,0.648310922,0.167967155
1339,0.640349105,0.163698485
1340,0.64722368,0.167381333
1341,0.653285966,0.165314341
1342,0.641588383,0.163350944
1343,0.653769914,0.171162217
1344,0.646201197,0.167300075
1345,0.649765175,0.171981448
1346,0.646016526,0.164514234
1347,0.645528681,0.169427241
1348,0.644497014,0.166494195
1349,0.649851476,0.169037832
1350,0.647695477,0.168952314
1351,0.645716571,0.169832264
1352,0.645883263,0.162754983
1353,0.644632555,0.163794844
1354,0.64499467,0.167745535
1355,0.647556495,0.16489056
1356,0.646294354,0.165579009
1357,0.639895743,0.162558907
1358,0.64876803,0.169347384
1359,0.641822019,0.162663254
1360,0.648470226,0.167368567
1361,0.642180245,0.164872867
1362,0.647407155,0.166694866
1363,0.642860461,0.167887649
1364,0.651726048,0.170996689
1365,0.647746453,0.168521544
1366,0.64231269,0.164195717
1367,0.647291003,0.165854981
1368,0.652100904,0.168919461
1369,0.648043794,0.16784133
1370,0.646775073,0.166299029
1371,0.655897452,0.169525171
1372,0.642825008,0.16407648
1373,0.642582671,0.158629024
1374,0.645401071,0.167079263
1375,0.644935139,0.16759471
1376,0.648424898,0.167633421
1377,0.641723764,0.164952757
1378,0.645822108,0.165320654
1379,0.645735807,0.161897232
1380,0.648150185,0.167350346
1381,0.65057658,0.165841749
1382,0.64819047,0.166696838
1383,0.647699489,0.169300445
1384,0.646825105,0.166946085
1385,0.643483957,0.161401101
1386,0.652803826,0.170512757
1387,0.644094025,0.168821315
1388,0.64579154,0.165799005
1389,0.65067582,0.167668526
1390,0.64626886,0.162460538
1391,0.656100416,0.174075002
1392,0.645770793,0.165093592
1393,0.642993742,0.16261627
1394,0.651443121,0.169829907
1395,0.645539183,0.168328996
1396,0.644368806,0.169090045
1397,0.64430505,0.166828502
1398,0.644123155,0.161690758
1399,0.645898775,0.168290058
1400,0.647946163,0.162655419
1401,0.644607311,0.16497302
1402,0.645532263,0.165191427
1403,0.651101637,0.164440818
1404,0.647074395,0.164651967
1405,0.63850551,0.158838805
1406,0.644768026,0.164898855
1407,0.646381005,0.16780034
1408,0.644897722,0.168143422
1409,0.640678288,0.162491881
1410,0.653080426,0.175651535
1411,0.649995046,0.172839917
1412,0.645726295,0.165514643
1413,0.643969689,0.167328974
1414,0.64185908,0.163547119
1415,0.637176501,0.159630509
1416,0.646592078,0.166734674
1417,0.638565376,0.163554326
1418,0.638340373,0.159265641
1419,0.648384738,0.165372305
1420,0.642236543,0.166099147
1421,0.647063978,0.165731458
1422,0.646739104,0.16671301
1423,0.644983818,0.16665028
1424,0.639769827,0.16711235
1425,0.644545576,0.164503843
1426,0.646186312,0.166433604
1427,0.6498815,0.170185239
1428,0.645478644,0.164538978
1429,0.642624148,0.158176521
1430,0.643317818,0.162658116
1431,0.646193055,0.168238651
1432,0.649722038,0.167494359
1433,0.64630949,0.163061931
1434,0.641756582,0.163033901
1435,0.647851588,0.170009178
1436,0.647488662,0.16698932
1437,0.643869679,0.162382198
1438,0.651112849,0.17089324
1439,0.651027658,0.170902451
1440,0.650228931,0.170420145
1441,0.645866633,0.169580223
1442,0.648807998,0.167421596
1443,0.645803627,0.165330034
1444,0.645857669,0.169171812
1445,0.646541752,0.169158396
1446,0.654479196,0.171797218
1447,0.648187571,0.168177425
1448,0.64319098,0.16589235
1449,0.649482802,0.16799028
1450,0.645211096,0.169187601
1451,0.642984285,0.16129059
1452,0.641533746,0.156451731
1453,0.641174624,0.160785717
1454,0.645211141,0.164298154
1455,0.645407209,0.167596363
1456,0.653063493,0.171184381
1457,0.640928036,0.159971193
1458,0.653052578,0.172432664
1459,0.650099936,0.173608031
1460,0.649082255,0.169911824
1461,0.640755901,0.161318892
1462,0.638522435,0.164301612
1463,0.644002306,0.1703804
1464,0.650634401,0.173903079
1465,0.647501527,0.166132411
1466,0.645051909,0.164204949
1467,0.646302185,0.167681993
1468,0.649439571,0.166770178
1469,0.656642766,0.169998383
1470,0.648748757,0.172007669
1471,0.641506614,0.164004037
1472,0.647196633,0.163477866
1473,0.642963716,0.161141651
1474,0.648665204,0.172099563
1475,0.646154375,0.164178621
1476,0.645705548,0.164910354
1477,0.645899223,0.16544051
1478,0.641822274,0.164388347
1479,0.645752394,0.163249901
1480,0.643878728,0.165298044
1481,0.654444318,0.171614214
1482,0.644468391,0.169329019
1483,0.642982321,0.16571975
1484,0.643198276,0.163937993
1485,0.648900645,0.169375604
1486,0.642981599,0.168298943
1487,0.642118302,0.161132191
1488,0.646383551,0.164665379
1489,0.647011239,0.170103746
1490,0.647576729,0.16497888
1491,0.652021771,0.169738393
1492,0.650233458,0.169548403
1493,0.648623735,0.166244059
1494,0.644271167,0.167401817
1495,0.638565909,0.162221269
1496,0.653376412,0.173453853
1497,0.645567043,0.164523422
1498,0.640643445,0.166329755
1499,0.648146711,0.165371585
1500,0.642304819,0.163313015
1501,0.640020389,0.158115047
1502,0.644804102,0.169795808
1503,0.648676254,0.1679725
1504,0.64871111,0.168506443
1505,0.645110755,0.166257673
1506,0.647635658,0.163589685
1507,0.645517328,0.16708583
1508,0.640816516,0.164505515
1509,0.642978492,0.168586737
1510,0.639349352,0.158208565
1511,0.648555667,0.164466194
1512,0.648474266,0.168556635
1513,0.65028213,0.169199694
1514,0.657311437,0.173965759
1515,0.64300173,0.165882974
1516,0.648049767,0.169134972
1517,0.646107712,0.164524136
1518,0.643114511,0.163522708
1519,0.640913324,0.162156892
1520,0.642218447,0.165795212
1521,0.64683684,0.164308494
1522,0.642167817,0.159159381
1523,0.652042708,0.171178594
1524,0.63962166,0.163021312
1525,0.651819755,0.169333421
1526,0.646493783,0.16911131
1527,0.646112904,0.169643541
1528,0.647829788,0.166655126
1529,0.649038117,0.170092947
1530,0.651219562,0.173988556
1531,0.643473723,0.164003723
1532,0.642681826,0.164383642
1533,0.64573655,0.165406543
1534,0.638901993,0.160043628
1535,0.643409146,0.167122209
1536,0.642336593,0.165819898
1537,0.649861311,0.170951289
1538,0.643988842,0.161226152
1539,0.648120539,0.167413009
1540,0.645361358,0.164940867
1541,0.642637133,0.168091849
1542,0.647978705,0.171106226
1543,0.642459216,0.169501304
1544,0.637713698,0.160322185
1545,0.653919011,0.173756828
1546,0.640591714,0.161574503
1547,0.651283516,0.173694683
1548,0.641429614,0.163106476
