prevalence,pop_auroc,auprc
0.05,0.8107,0.243809227
0.05,0.81075,0.243894416
0.05,0.8108,0.243979638
0.05,0.81085,0.244064893
0.05,0.8109,0.244150181
0.05,0.81095,0.244235502
0.05,0.811,0.244320856
0.05,0.81105,0.244406243
0.05,0.8111,0.244491663
0.05,0.81115,0.244577117
0.05,0.8112,0.244662604
0.05,0.81125,0.244748123
0.05,0.8113,0.244833676
0.05,0.81135,0.244919263
0.05,0.8114,0.245004882
0.05,0.81145,0.245090534
0.05,0.8115,0.24517622
0.05,0.81155,0.245261939
0.05,0.8116,0.245347691
0.05,0.81165,0.245433477
0.05,0.8117,0.245519295
0.05,0.81175,0.245605147
0.05,0.8118,0.245691033
0.05,0.81185,0.245776951
0.05,0.8119,0.245862903
0.05,0.81195,0.245948888
0.05,0.812,0.246034906
0.05,0.81205,0.246120958
0.05,0.8121,0.246207043
0.05,0.81215,0.246293162
0.05,0.8122,0.246379313
0.05,0.81225,0.246465499
0.05,0.8123,0.246551717
0.05,0.81235,0.246637969
0.05,0.8124,0.246724254
0.05,0.81245,0.246810573
0.05,0.8125,0.246896925
0.05,0.81255,0.246983311
0.05,0.8126,0.24706973
0.05,0.81265,0.247156183
0.05,0.8127,0.247242669
0.05,0.81275,0.247329188
0.05,0.8128,0.247415741
0.05,0.81285,0.247502328
0.05,0.8129,0.247588948
0.05,0.81295,0.247675601
0.05,0.813,0.247762288
0.05,0.81305,0.247849009
0.05,0.8131,0.247935763
0.05,0.81315,0.248022551
0.05,0.8132,0.248109372
0.05,0.81325,0.248196227
0.05,0.8133,0.248283115
0.05,0.81335,0.248370037
0.05,0.8134,0.248456993
0.05,0.81345,0.248543982
0.05,0.8135,0.248631005
0.05,0.81355,0.248718062
0.05,0.8136,0.248805152
0.05,0.81365,0.248892276
0.05,0.8137,0.248979434
0.05,0.81375,0.249066626
0.05,0.8138,0.249153851
0.05,0.81385,0.249241109
0.05,0.8139,0.249328402
0.05,0.81395,0.249415728
0.05,0.814,0.249503088
0.05,0.81405,0.249590482
0.05,0.8141,0.24967791
0.05,0.81415,0.249765371
0.05,0.8142,0.249852866
0.05,0.81425,0.249940395
0.05,0.8143,0.250027958
0.05,0.81435,0.250115555
0.05,0.8144,0.250203185
0.05,0.81445,0.25029085
0.05,0.8145,0.250378548
0.05,0.81455,0.25046628
0.05,0.8146,0.250554046
0.05,0.81465,0.250641846
0.05,0.8147,0.25072968
0.05,0.81475,0.250817548
0.05,0.8148,0.250905449
0.05,0.81485,0.250993385
0.05,0.8149,0.251081354
0.05,0.81495,0.251169358
0.05,0.815,0.251257395
0.05,0.81505,0.251345467
0.05,0.8151,0.251433572
0.05,0.81515,0.251521712
0.05,0.8152,0.251609885
0.05,0.81525,0.251698093
0.05,0.8153,0.251786335
0.05,0.81535,0.25187461
0.05,0.8154,0.25196292
0.05,0.81545,0.252051264
0.05,0.8155,0.252139642
0.05,0.81555,0.252228054
0.05,0.8156,0.2523165
0.05,0.81565,0.25240498
0.05,0.8157,0.252493494
0.05,0.81575,0.252582043
0.05,0.8158,0.252670625
0.05,0.81585,0.252759242
0.05,0.8159,0.252847893
0.05,0.81595,0.252936578
0.05,0.816,0.253025298
0.05,0.81605,0.253114051
0.05,0.8161,0.253202839
0.05,0.81615,0.253291661
0.05,0.8162,0.253380518
0.05,0.81625,0.253469408
0.05,0.8163,0.253558333
0.05,0.81635,0.253647292
0.05,0.8164,0.253736285
0.05,0.81645,0.253825313
0.05,0.8165,0.253914375
0.05,0.81655,0.254003471
0.05,0.8166,0.254092602
0.05,0.81665,0.254181767
0.05,0.8167,0.254270966
0.05,0.81675,0.2543602
0.05,0.8168,0.254449468
0.05,0.81685,0.25453877
0.05,0.8169,0.254628107
0.05,0.81695,0.254717479
0.05,0.817,0.254806884
0.05,0.81705,0.254896324
0.05,0.8171,0.254985799
0.05,0.81715,0.255075308
0.05,0.8172,0.255164852
0.05,0.81725,0.25525443
0.05,0.8173,0.255344042
0.05,0.81735,0.255433689
0.05,0.8174,0.255523371
0.05,0.81745,0.255613087
0.05,0.8175,0.255702837
0.05,0.81755,0.255792622
0.05,0.8176,0.255882442
0.05,0.81765,0.255972296
0.05,0.8177,0.256062185
0.05,0.81775,0.256152108
0.05,0.8178,0.256242066
0.05,0.81785,0.256332059
0.05,0.8179,0.256422086
0.05,0.81795,0.256512148
0.05,0.818,0.256602244
0.05,0.81805,0.256692376
0.05,0.8181,0.256782541
0.05,0.81815,0.256872742
0.05,0.8182,0.256962977
0.05,0.81825,0.257053247
0.05,0.8183,0.257143552
0.05,0.81835,0.257233891
0.05,0.8184,0.257324265
0.05,0.81845,0.257414674
0.05,0.8185,0.257505118
0.05,0.81855,0.257595596
0.05,0.8186,0.257686109
0.05,0.81865,0.257776657
0.05,0.8187,0.25786724
0.05,0.81875,0.257957858
0.05,0.8188,0.25804851
0.05,0.81885,0.258139197
0.05,0.8189,0.258229919
0.05,0.81895,0.258320676
0.05,0.819,0.258411468
0.05,0.81905,0.258502295
0.05,0.8191,0.258593157
0.05,0.81915,0.258684053
0.05,0.8192,0.258774985
0.05,0.81925,0.258865951
0.05,0.8193,0.258956952
0.05,0.81935,0.259047989
0.05,0.8194,0.25913906
0.05,0.81945,0.259230166
0.05,0.8195,0.259321307
0.05,0.81955,0.259412483
0.05,0.8196,0.259503695
0.05,0.81965,0.259594941
0.05,0.8197,0.259686222
0.05,0.81975,0.259777538
0.05,0.8198,0.25986889
0.05,0.81985,0.259960276
0.05,0.8199,0.260051698
0.05,0.81995,0.260143154
0.05,0.82,0.260234646
0.05,0.82005,0.260326173
0.05,0.8201,0.260417735
0.05,0.82015,0.260509332
0.05,0.8202,0.260600964
0.05,0.82025,0.260692631
0.05,0.8203,0.260784334
0.05,0.82035,0.260876072
0.05,0.8204,0.260967844
0.05,0.82045,0.261059653
0.05,0.8205,0.261151496
0.05,0.82055,0.261243374
0.05,0.8206,0.261335288
0.05,0.82065,0.261427237
0.05,0.8207,0.261519222
0.05,0.82075,0.261611241
0.05,0.8208,0.261703296
0.05,0.82085,0.261795386
0.05,0.8209,0.261887512
0.05,0.82095,0.261979672
0.05,0.821,0.262071869
0.05,0.82105,0.2621641
0.05,0.8211,0.262256367
0.05,0.82115,0.262348669
0.05,0.8212,0.262441006
0.05,0.82125,0.262533379
0.05,0.8213,0.262625788
0.05,0.82135,0.262718231
0.05,0.8214,0.262810711
0.05,0.82145,0.262903225
0.05,0.8215,0.262995775
0.05,0.82155,0.263088361
0.05,0.8216,0.263180982
0.05,0.82165,0.263273638
0.05,0.8217,0.26336633
0.05,0.82175,0.263459057
0.05,0.8218,0.26355182
0.05,0.82185,0.263644619
0.05,0.8219,0.263737453
0.05,0.82195,0.263830322
0.05,0.822,0.263923227
0.05,0.82205,0.264016168
0.05,0.8221,0.264109144
0.05,0.82215,0.264202156
0.05,0.8222,0.264295204
0.05,0.82225,0.264388287
0.05,0.8223,0.264481405
0.05,0.82235,0.26457456
0.05,0.8224,0.26466775
0.05,0.82245,0.264760975
0.05,0.8225,0.264854237
0.05,0.82255,0.264947534
0.05,0.8226,0.265040866
0.05,0.82265,0.265134235
0.05,0.8227,0.265227639
0.05,0.82275,0.265321079
0.05,0.8228,0.265414554
0.05,0.82285,0.265508066
0.05,0.8229,0.265601613
0.05,0.82295,0.265695196
0.05,0.823,0.265788814
0.05,0.82305,0.265882469
0.05,0.8231,0.265976159
0.05,0.82315,0.266069885
0.05,0.8232,0.266163647
0.05,0.82325,0.266257445
0.05,0.8233,0.266351279
0.05,0.82335,0.266445148
0.05,0.8234,0.266539054
0.05,0.82345,0.266632995
0.05,0.8235,0.266726972
0.05,0.82355,0.266820986
0.05,0.8236,0.266915035
0.05,0.82365,0.26700912
0.05,0.8237,0.267103241
0.05,0.82375,0.267197398
0.05,0.8238,0.26729159
0.05,0.82385,0.267385819
0.05,0.8239,0.267480084
0.05,0.82395,0.267574385
0.05,0.824,0.267668722
0.05,0.82405,0.267763095
0.05,0.8241,0.267857504
0.05,0.82415,0.267951949
0.05,0.8242,0.26804643
0.05,0.82425,0.268140947
0.05,0.8243,0.268235501
0.05,0.82435,0.26833009
0.05,0.8244,0.268424716
0.05,0.82445,0.268519377
0.05,0.8245,0.268614075
0.05,0.82455,0.268708809
0.05,0.8246,0.268803579
0.05,0.82465,0.268898385
0.05,0.8247,0.268993228
0.05,0.82475,0.269088107
0.05,0.8248,0.269183021
0.05,0.82485,0.269277973
0.05,0.8249,0.26937296
0.05,0.82495,0.269467983
0.05,0.825,0.269563043
0.05,0.82505,0.269658139
0.05,0.8251,0.269753272
0.05,0.82515,0.26984844
0.05,0.8252,0.269943645
0.05,0.82525,0.270038887
0.05,0.8253,0.270134164
0.05,0.82535,0.270229478
0.05,0.8254,0.270324828
0.05,0.82545,0.270420215
0.05,0.8255,0.270515638
0.05,0.82555,0.270611097
0.05,0.8256,0.270706593
0.05,0.82565,0.270802126
0.05,0.8257,0.270897694
0.05,0.82575,0.270993299
0.05,0.8258,0.271088941
0.05,0.82585,0.271184619
0.05,0.8259,0.271280333
0.05,0.82595,0.271376084
0.05,0.826,0.271471871
0.05,0.82605,0.271567695
0.05,0.8261,0.271663556
0.05,0.82615,0.271759453
0.05,0.8262,0.271855386
0.05,0.82625,0.271951356
0.05,0.8263,0.272047363
0.05,0.82635,0.272143406
0.05,0.8264,0.272239486
0.05,0.82645,0.272335602
0.05,0.8265,0.272431755
0.05,0.82655,0.272527945
0.05,0.8266,0.272624171
0.05,0.82665,0.272720434
0.05,0.8267,0.272816733
0.05,0.82675,0.272913069
0.05,0.8268,0.273009442
0.05,0.82685,0.273105852
0.05,0.8269,0.273202298
0.05,0.82695,0.273298781
0.05,0.827,0.273395301
0.05,0.82705,0.273491857
0.05,0.8271,0.27358845
0.05,0.82715,0.27368508
0.05,0.8272,0.273781747
0.05,0.82725,0.27387845
0.05,0.8273,0.273975191
0.05,0.82735,0.274071968
0.05,0.8274,0.274168782
0.05,0.82745,0.274265632
0.05,0.8275,0.27436252
0.05,0.82755,0.274459445
0.05,0.8276,0.274556406
0.05,0.82765,0.274653404
0.05,0.8277,0.274750439
0.05,0.82775,0.274847511
0.05,0.8278,0.27494462
0.05,0.82785,0.275041766
0.05,0.8279,0.275138949
0.05,0.82795,0.275236169
0.05,0.828,0.275333425
0.05,0.82805,0.275430719
0.05,0.8281,0.27552805
0.05,0.82815,0.275625417
0.05,0.8282,0.275722822
0.05,0.82825,0.275820264
0.05,0.8283,0.275917743
0.05,0.82835,0.276015258
0.05,0.8284,0.276112811
0.05,0.82845,0.276210401
0.05,0.8285,0.276308028
0.05,0.82855,0.276405692
0.05,0.8286,0.276503394
0.05,0.82865,0.276601132
0.05,0.8287,0.276698907
0.05,0.82875,0.27679672
0.05,0.8288,0.27689457
0.05,0.82885,0.276992457
0.05,0.8289,0.277090381
0.05,0.82895,0.277188342
0.05,0.829,0.277286341
0.05,0.82905,0.277384376
0.05,0.8291,0.277482449
0.05,0.82915,0.27758056
0.05,0.8292,0.277678707
0.05,0.82925,0.277776892
0.05,0.8293,0.277875114
0.05,0.82935,0.277973373
0.05,0.8294,0.27807167
0.05,0.82945,0.278170004
0.05,0.8295,0.278268375
0.05,0.82955,0.278366783
0.05,0.8296,0.278465229
0.05,0.82965,0.278563712
0.05,0.8297,0.278662233
0.05,0.82975,0.278760791
0.05,0.8298,0.278859387
0.05,0.82985,0.278958019
0.05,0.8299,0.27905669
0.05,0.82995,0.279155397
0.05,0.83,0.279254142
0.05,0.83005,0.279352925
0.05,0.8301,0.279451745
0.05,0.83015,0.279550603
0.05,0.8302,0.279649498
0.05,0.83025,0.27974843
0.05,0.8303,0.2798474
0.05,0.83035,0.279946408
0.05,0.8304,0.280045453
0.05,0.83045,0.280144535
0.05,0.8305,0.280243656
0.05,0.83055,0.280342813
0.05,0.8306,0.280442009
0.05,0.83065,0.280541242
0.05,0.8307,0.280640512
0.05,0.83075,0.280739821
0.05,0.8308,0.280839167
0.05,0.83085,0.28093855
0.05,0.8309,0.281037971
0.05,0.83095,0.28113743
0.05,0.831,0.281236927
0.05,0.83105,0.281336461
0.05,0.8311,0.281436033
0.05,0.83115,0.281535643
0.05,0.8312,0.28163529
0.05,0.83125,0.281734975
0.05,0.8313,0.281834698
0.05,0.83135,0.281934459
0.05,0.8314,0.282034257
0.05,0.83145,0.282134093
0.05,0.8315,0.282233968
0.05,0.83155,0.282333879
0.05,0.8316,0.282433829
0.05,0.83165,0.282533817
0.05,0.8317,0.282633842
0.05,0.83175,0.282733905
0.05,0.8318,0.282834007
0.05,0.83185,0.282934146
0.05,0.8319,0.283034323
0.05,0.83195,0.283134538
0.05,0.832,0.28323479
0.05,0.83205,0.283335081
0.05,0.8321,0.28343541
0.05,0.83215,0.283535777
0.05,0.8322,0.283636181
0.05,0.83225,0.283736624
0.05,0.8323,0.283837105
0.05,0.83235,0.283937623
0.05,0.8324,0.28403818
0.05,0.83245,0.284138775
0.05,0.8325,0.284239407
0.05,0.83255,0.284340078
0.05,0.8326,0.284440787
0.05,0.83265,0.284541534
0.05,0.8327,0.284642319
0.05,0.83275,0.284743143
0.05,0.8328,0.284844004
0.05,0.83285,0.284944903
0.05,0.8329,0.285045841
0.05,0.83295,0.285146817
0.05,0.833,0.285247831
0.05,0.83305,0.285348883
0.05,0.8331,0.285449973
0.05,0.83315,0.285551102
0.05,0.8332,0.285652269
0.05,0.83325,0.285753474
0.05,0.8333,0.285854717
0.05,0.83335,0.285955999
0.05,0.8334,0.286057319
0.05,0.83345,0.286158677
0.05,0.8335,0.286260073
0.05,0.83355,0.286361508
0.05,0.8336,0.286462981
0.05,0.83365,0.286564492
0.05,0.8337,0.286666042
0.05,0.83375,0.28676763
0.05,0.8338,0.286869257
0.05,0.83385,0.286970921
0.05,0.8339,0.287072625
0.05,0.83395,0.287174366
0.05,0.834,0.287276146
0.05,0.83405,0.287377965
0.05,0.8341,0.287479822
0.05,0.83415,0.287581717
0.05,0.8342,0.287683651
0.05,0.83425,0.287785623
0.05,0.8343,0.287887634
0.05,0.83435,0.287989684
0.05,0.8344,0.288091771
0.05,0.83445,0.288193898
0.05,0.8345,0.288296063
0.05,0.83455,0.288398266
0.05,0.8346,0.288500508
0.05,0.83465,0.288602789
0.05,0.8347,0.288705108
0.05,0.83475,0.288807466
0.05,0.8348,0.288909863
0.05,0.83485,0.289012298
0.05,0.8349,0.289114772
0.05,0.83495,0.289217284
0.05,0.835,0.289319835
0.05,0.83505,0.289422425
0.05,0.8351,0.289525053
0.05,0.83515,0.289627721
0.05,0.8352,0.289730427
0.05,0.83525,0.289833171
0.05,0.8353,0.289935955
0.05,0.83535,0.290038777
0.05,0.8354,0.290141638
0.05,0.83545,0.290244537
0.05,0.8355,0.290347476
0.05,0.83555,0.290450453
0.05,0.8356,0.290553469
0.05,0.83565,0.290656524
0.05,0.8357,0.290759618
0.05,0.83575,0.29086275
0.05,0.8358,0.290965922
0.05,0.83585,0.291069132
0.05,0.8359,0.291172382
0.05,0.83595,0.29127567
0.05,0.836,0.291378997
0.05,0.83605,0.291482363
0.05,0.8361,0.291585768
0.05,0.83615,0.291689212
0.05,0.8362,0.291792695
0.05,0.83625,0.291896217
0.05,0.8363,0.291999777
0.05,0.83635,0.292103377
0.05,0.8364,0.292207016
0.05,0.83645,0.292310694
0.05,0.8365,0.292414411
0.05,0.83655,0.292518167
0.05,0.8366,0.292621962
0.05,0.83665,0.292725796
0.05,0.8367,0.29282967
0.05,0.83675,0.292933582
0.05,0.8368,0.293037534
0.05,0.83685,0.293141524
0.05,0.8369,0.293245554
0.05,0.83695,0.293349623
0.05,0.837,0.293453731
0.05,0.83705,0.293557878
0.05,0.8371,0.293662065
0.05,0.83715,0.293766291
0.05,0.8372,0.293870556
0.05,0.83725,0.29397486
0.05,0.8373,0.294079203
0.05,0.83735,0.294183586
0.05,0.8374,0.294288008
0.05,0.83745,0.294392469
0.05,0.8375,0.294496969
0.05,0.83755,0.294601509
0.05,0.8376,0.294706088
0.05,0.83765,0.294810707
0.05,0.8377,0.294915365
0.05,0.83775,0.295020062
0.05,0.8378,0.295124798
0.05,0.83785,0.295229574
0.05,0.8379,0.29533439
0.05,0.83795,0.295439245
0.05,0.838,0.295544139
0.05,0.83805,0.295649072
0.05,0.8381,0.295754045
0.05,0.83815,0.295859058
0.05,0.8382,0.29596411
0.05,0.83825,0.296069201
0.05,0.8383,0.296174332
0.05,0.83835,0.296279503
0.05,0.8384,0.296384713
0.05,0.83845,0.296489962
0.05,0.8385,0.296595252
0.05,0.83855,0.29670058
0.05,0.8386,0.296805948
0.05,0.83865,0.296911356
0.05,0.8387,0.297016804
0.05,0.83875,0.297122291
0.05,0.8388,0.297227817
0.05,0.83885,0.297333384
0.05,0.8389,0.29743899
0.05,0.83895,0.297544635
0.05,0.839,0.297650321
0.05,0.83905,0.297756046
0.05,0.8391,0.29786181
0.05,0.83915,0.297967615
0.05,0.8392,0.298073459
0.05,0.83925,0.298179343
0.05,0.8393,0.298285266
0.05,0.83935,0.29839123
0.05,0.8394,0.298497233
0.05,0.83945,0.298603276
0.05,0.8395,0.298709359
0.05,0.83955,0.298815481
0.05,0.8396,0.298921644
0.05,0.83965,0.299027846
0.05,0.8397,0.299134088
0.05,0.83975,0.29924037
0.05,0.8398,0.299346692
0.05,0.83985,0.299453054
0.05,0.8399,0.299559456
0.05,0.83995,0.299665897
0.05,0.84,0.299772379
0.05,0.84005,0.2998789
0.05,0.8401,0.299985462
0.05,0.84015,0.300092063
0.05,0.8402,0.300198705
0.05,0.84025,0.300305386
0.05,0.8403,0.300412108
0.05,0.84035,0.300518869
0.05,0.8404,0.300625671
0.05,0.84045,0.300732512
0.05,0.8405,0.300839394
0.05,0.84055,0.300946315
0.05,0.8406,0.301053277
0.05,0.84065,0.301160279
0.05,0.8407,0.301267321
0.05,0.84075,0.301374403
0.05,0.8408,0.301481525
0.05,0.84085,0.301588688
0.05,0.8409,0.30169589
0.05,0.84095,0.301803133
0.05,0.841,0.301910416
0.05,0.84105,0.302017739
0.05,0.8411,0.302125103
0.05,0.84115,0.302232506
0.05,0.8412,0.30233995
0.05,0.84125,0.302447434
0.05,0.8413,0.302554959
0.05,0.84135,0.302662523
0.05,0.8414,0.302770128
0.05,0.84145,0.302877773
0.05,0.8415,0.302985459
0.05,0.84155,0.303093185
0.05,0.8416,0.303200951
0.05,0.84165,0.303308758
0.05,0.8417,0.303416605
0.05,0.84175,0.303524492
0.05,0.8418,0.30363242
0.05,0.84185,0.303740388
0.05,0.8419,0.303848397
0.05,0.84195,0.303956446
0.05,0.842,0.304064536
0.05,0.84205,0.304172665
0.05,0.8421,0.304280836
0.05,0.84215,0.304389047
0.05,0.8422,0.304497298
0.05,0.84225,0.30460559
0.05,0.8423,0.304713923
0.05,0.84235,0.304822296
0.05,0.8424,0.30493071
0.05,0.84245,0.305039164
0.05,0.8425,0.305147658
0.05,0.84255,0.305256194
0.05,0.8426,0.30536477
0.05,0.84265,0.305473386
0.05,0.8427,0.305582044
0.05,0.84275,0.305690741
0.05,0.8428,0.30579948
0.05,0.84285,0.305908259
0.05,0.8429,0.306017079
0.05,0.84295,0.30612594
0.05,0.843,0.306234841
0.05,0.84305,0.306343783
0.05,0.8431,0.306452766
0.05,0.84315,0.306561789
0.05,0.8432,0.306670854
0.05,0.84325,0.306779959
0.05,0.8433,0.306889105
0.05,0.84335,0.306998291
0.05,0.8434,0.307107519
0.05,0.84345,0.307216787
0.05,0.8435,0.307326096
0.05,0.84355,0.307435446
0.05,0.8436,0.307544837
0.05,0.84365,0.307654269
0.05,0.8437,0.307763742
0.05,0.84375,0.307873255
0.05,0.8438,0.30798281
0.05,0.84385,0.308092405
0.05,0.8439,0.308202042
0.05,0.84395,0.308311719
0.05,0.844,0.308421437
0.05,0.84405,0.308531197
0.05,0.8441,0.308640997
0.05,0.84415,0.308750838
0.05,0.8442,0.308860721
0.05,0.84425,0.308970644
0.05,0.8443,0.309080609
0.05,0.84435,0.309190614
0.05,0.8444,0.309300661
0.05,0.84445,0.309410749
0.05,0.8445,0.309520878
0.05,0.84455,0.309631048
0.05,0.8446,0.309741259
0.05,0.84465,0.309851511
0.05,0.8447,0.309961804
0.05,0.84475,0.310072139
0.05,0.8448,0.310182515
0.05,0.84485,0.310292932
0.05,0.8449,0.31040339
0.05,0.84495,0.310513889
0.05,0.845,0.31062443
0.05,0.84505,0.310735012
0.05,0.8451,0.310845635
0.05,0.84515,0.3109563
0.05,0.8452,0.311067005
0.05,0.84525,0.311177753
0.05,0.8453,0.311288541
0.05,0.84535,0.311399371
0.05,0.8454,0.311510242
0.05,0.84545,0.311621154
0.05,0.8455,0.311732108
0.05,0.84555,0.311843103
0.05,0.8456,0.31195414
0.05,0.84565,0.312065218
0.05,0.8457,0.312176338
0.05,0.84575,0.312287499
0.05,0.8458,0.312398701
0.05,0.84585,0.312509945
0.05,0.8459,0.31262123
0.05,0.84595,0.312732557
0.05,0.846,0.312843925
0.05,0.84605,0.312955335
0.05,0.8461,0.313066787
0.05,0.84615,0.31317828
0.05,0.8462,0.313289814
0.05,0.84625,0.31340139
0.05,0.8463,0.313513008
0.05,0.84635,0.313624667
0.05,0.8464,0.313736368
0.05,0.84645,0.313848111
0.05,0.8465,0.313959895
0.05,0.84655,0.314071721
0.05,0.8466,0.314183588
0.05,0.84665,0.314295497
0.05,0.8467,0.314407448
0.05,0.84675,0.314519441
0.05,0.8468,0.314631475
0.05,0.84685,0.314743551
0.05,0.8469,0.314855669
0.05,0.84695,0.314967829
0.05,0.847,0.31508003
0.05,0.84705,0.315192273
0.05,0.8471,0.315304558
0.05,0.84715,0.315416885
0.05,0.8472,0.315529254
0.05,0.84725,0.315641664
0.05,0.8473,0.315754116
0.05,0.84735,0.315866611
0.05,0.8474,0.315979147
0.05,0.84745,0.316091725
0.05,0.8475,0.316204345
0.05,0.84755,0.316317006
0.05,0.8476,0.31642971
0.05,0.84765,0.316542456
0.05,0.8477,0.316655244
0.05,0.84775,0.316768073
0.05,0.8478,0.316880945
0.05,0.84785,0.316993859
0.05,0.8479,0.317106814
0.05,0.84795,0.317219812
0.05,0.848,0.317332852
0.05,0.84805,0.317445934
0.05,0.8481,0.317559058
0.05,0.84815,0.317672224
0.05,0.8482,0.317785432
0.05,0.84825,0.317898682
0.05,0.8483,0.318011975
0.05,0.84835,0.318125309
0.05,0.8484,0.318238686
0.05,0.84845,0.318352105
0.05,0.8485,0.318465566
0.05,0.84855,0.318579069
0.05,0.8486,0.318692615
0.05,0.84865,0.318806202
0.05,0.8487,0.318919832
0.05,0.84875,0.319033504
0.05,0.8488,0.319147219
0.05,0.84885,0.319260976
0.05,0.8489,0.319374775
0.05,0.84895,0.319488616
0.05,0.849,0.3196025
0.05,0.84905,0.319716426
0.05,0.8491,0.319830394
0.05,0.84915,0.319944405
0.05,0.8492,0.320058458
0.05,0.84925,0.320172554
0.05,0.8493,0.320286692
0.05,0.84935,0.320400872
0.05,0.8494,0.320515095
0.05,0.84945,0.32062936
0.05,0.8495,0.320743668
0.05,0.84955,0.320858018
0.05,0.8496,0.32097241
0.05,0.84965,0.321086846
0.05,0.8497,0.321201323
0.05,0.84975,0.321315843
0.05,0.8498,0.321430406
0.05,0.84985,0.321545011
0.05,0.8499,0.321659659
0.05,0.84995,0.32177435
0.05,0.85,0.321889083
0.05,0.85005,0.322003859
0.05,0.8501,0.322118677
0.05,0.85015,0.322233538
0.05,0.8502,0.322348441
0.05,0.85025,0.322463388
0.05,0.8503,0.322578377
0.05,0.85035,0.322693408
0.05,0.8504,0.322808483
0.05,0.85045,0.3229236
0.05,0.8505,0.32303876
0.05,0.85055,0.323153962
0.05,0.8506,0.323269207
0.05,0.85065,0.323384496
0.05,0.8507,0.323499826
0.05,0.85075,0.3236152
0.05,0.8508,0.323730617
0.05,0.85085,0.323846076
0.05,0.8509,0.323961578
0.05,0.85095,0.324077123
0.05,0.851,0.324192711
0.05,0.85105,0.324308342
0.05,0.8511,0.324424016
0.05,0.85115,0.324539733
0.05,0.8512,0.324655492
0.05,0.85125,0.324771295
0.05,0.8513,0.32488714
0.05,0.85135,0.325003029
0.05,0.8514,0.32511896
0.05,0.85145,0.325234935
0.05,0.8515,0.325350952
0.05,0.85155,0.325467013
0.05,0.8516,0.325583117
0.05,0.85165,0.325699263
0.05,0.8517,0.325815453
0.05,0.85175,0.325931686
0.05,0.8518,0.326047962
0.05,0.85185,0.326164281
0.05,0.8519,0.326280643
0.05,0.85195,0.326397048
0.05,0.852,0.326513496
0.05,0.85205,0.326629988
0.05,0.8521,0.326746523
0.05,0.85215,0.326863101
0.05,0.8522,0.326979722
0.05,0.85225,0.327096387
0.05,0.8523,0.327213094
0.05,0.85235,0.327329845
0.05,0.8524,0.327446639
0.05,0.85245,0.327563477
0.05,0.8525,0.327680358
0.05,0.85255,0.327797282
0.05,0.8526,0.327914249
0.05,0.85265,0.32803126
0.05,0.8527,0.328148314
0.05,0.85275,0.328265412
